#Position (bp)	mapping quality
7920.0	43.77179064622582
23233.0	43.89715230466634
37327.5	43.201503570496776
50665.5	2.1918223920134072
63701.5	27.165124417329817
76465.5	1.1298368740515934
89016.5	43.88872933012024
101377.5	41.66008471392157
113514.5	0.9979818754418665
125434.0	1.5077511272253985
137300.5	43.8166493278253
148889.0	43.872480687838966
159968.0	43.838670167369195
170703.0	2.0996450003557903
181289.5	1.4786811866004912
187010.5	43.90746535538668
192238.5	43.87802285943453
202103.5	1.018990803515779
212263.5	1.5659948216316477
222346.5	43.862371475866965
232301.5	18.82342883025705
242145.0	40.655406522737714
251881.0	43.70130591454659
261464.5	3.782542786211745
270978.0	1.4938441600518386
280379.0	32.858425315840364
289584.0	43.821297461715965
298647.5	1.7114954173833141
307521.5	43.84812373631374
316214.0	42.72247493133601
324845.0	43.77542812414487
333443.0	23.148177613321
342014.5	1.9058685938765105
350518.5	4.199604743083004
358972.0	1.4776046895747643
367379.5	16.85578857934982
373262.0	43.9669551291922
377439.0	43.86159177806012
384083.0	6.1884861517734535
392367.5	2.1626841598785593
400577.5	43.872658562127214
408756.0	43.73646429387594
416913.0	4.074982602644398
425047.5	0.9971559440069173
433166.0	1.2701942819532646
441240.0	41.94444523877609
449272.5	1.4564421479536753
457292.5	2.3761322190033556
465308.0	0.9966852756454989
473322.5	3.89235654488886
481331.0	42.232691050400724
489307.0	1.9824636275460719
497252.0	1.310322296991976
505179.0	43.73218252822562
513089.5	43.891815286177334
520987.0	43.24347996345125
528834.0	1.509145349215648
536627.0	2.0122400185562963
544401.0	1.5207715719988932
552166.5	1.4797895918910133
559244.0	24.371255714961375
563117.0	0.9998472816127062
567661.5	1.9392059553349876
575393.0	1.5627846650378547
583117.5	43.85550633081449
590837.0	1.935674202340869
598549.5	1.9411627984194972
606234.5	3.636478659393803
613887.0	3.2463916400092208
621529.0	42.07926509857032
629169.0	1.7622279186237757
636796.0	1.0810359231411864
644410.5	3.26592879334536
652022.0	15.283553004535147
659628.5	2.1423455018144395
667200.0	2.037987580050456
674731.0	1.8365281237708142
682245.0	39.667896245067894
689747.5	1.9597031484735397
697241.5	43.93379426706036
704724.5	1.1713794994775382
712177.5	1.0348254331193387
719596.5	33.66680728082142
727003.0	2.5145228650080074
734401.5	9.542416634251564
741793.5	5.13397903382046
747704.5	5.7150721372612665
751382.5	3.7724305460517313
756514.5	43.824698194705945
763853.0	2.6414043164295244
771187.0	32.632510019941165
778509.0	15.824036847220995
785813.0	43.911807073141595
793106.0	34.05923429495821
800390.5	43.85048622297941
807659.0	22.180653832690595
814905.0	3.6534523952535407
822133.5	15.88120258907805
829342.0	5.944901909323535
836527.5	2.4744733031941615
843683.5	39.488226920563804
850815.5	1.5734003453740368
857945.0	18.186435654235826
865066.0	1.2389708866189753
872168.0	3.7428006775832863
879258.5	43.89279501809073
886340.5	1.419229325232943
893407.0	8.074150571494702
900464.5	1.6429905352064853
907518.5	43.52441008950366
914568.0	19.448660319518954
921612.0	43.80221343873518
928641.5	1.9706785487800809
934775.5	1.1335640064274237
938284.0	1.1256743602107007
942670.5	1.1773125101493422
949675.5	42.278035500046144
956675.0	16.73989879167517
963667.5	2.6699563284208305
970647.0	39.591678491789985
977605.5	1.097589534938733
984551.0	1.6633169988742467
991493.5	0.9966851100627825
998423.5	2.2873348919337495
1005340.0	41.305926252973094
1012252.5	25.743798560125455
1019158.5	5.476609831745062
1026058.5	42.527958097562
1032920.0	2.2257248778571603
1039740.5	2.9084389291341344
