#Position (bp)	Coverage	Std
7920.0	30.977081886482733	21.07052995963431
23233.0	21.441604111719755	13.370373586241577
37327.5	15.526264736606477	8.657095741104298
50665.5	63.60117522977249	132.20233407261537
63701.5	1833.0243788091889	9287.083669685984
76465.5	0.35828750981932445	1.7022696369060129
89016.5	13.172405431619786	7.530732379051088
101377.5	30.455546558704455	15.939686422225073
113514.5	13.42619926199262	7.917449804423682
125434.0	0.34217373059169115	1.4603444658283082
137300.5	8.386105940091387	5.993304494566948
148889.0	87.53296945153623	36.739610966880306
159968.0	14.293730901009353	10.144173223755347
170703.0	17.232218161371943	13.885382995491934
181289.5	43.95219958103218	73.0705063308616
187010.5	11.903191489361703	6.117727988778255
192238.5	21.04108869272804	11.467853529102262
202103.5	60.94722929312708	31.639741351940614
212263.5	3.004848604789234	7.808577137021124
222346.5	19.9110337972167	10.492987339180333
232301.5	18.9102538071066	12.699362468509944
242145.0	12.326420656704279	7.97518261006743
251881.0	15.40591593149974	7.212261081781494
261464.5	8.57836760386068	5.991969027304064
270978.0	0.1539757767245919	0.49981565848792786
280379.0	31.80208445256259	11.612858976452035
289584.0	8.373942656267165	5.028743045602662
298647.5	2.5558510638297873	7.128723986363819
307521.5	35.99335167354425	16.89723707640215
316214.0	16.03971827733518	8.377846706464407
324845.0	18.517149168701312	9.89053562935097
333443.0	17.3108784176847	10.011041025206968
342014.5	7.848736546560599	4.77517464958295
350518.5	6.6203309692671395	6.123203166748315
358972.0	0.0626257843021191	0.42083761403145337
367379.5	46.08592256214149	17.658260759207092
373262.0	19.18899028554607	7.427819676836828
377439.0	34.01573532378455	12.74162475558531
384083.0	8.186172128195896	5.190027185575464
392367.5	26.063122117018693	54.08389758203898
400577.5	13.469934001466633	7.51603842040689
408756.0	27.528807339449543	12.02055324458115
416913.0	0.4780685587910063	1.7039087635003982
425047.5	130.39274292742928	580.1611744290401
433166.0	0.8366843468607377	3.3032273934036662
441240.0	24.40965054097749	9.91929879056255
449272.5	184.64194915254237	197.41361173360585
457292.5	109.9945109780439	135.4658117485538
465308.0	6.482470368059888	4.454889300249752
473322.5	13.955203394060394	55.61261807579125
481331.0	17.28289391478196	8.439189388260338
489307.0	0.35136495156623476	1.224616468544671
497252.0	106.90479788439742	53.94206619585403
505179.0	41.76178440540882	18.84928618107875
513089.5	9.055386949924127	5.1977461945816295
520987.0	39.00342335488779	17.039974183443928
528834.0	13.086973229153324	9.320001671219307
536627.0	42.34348888031881	23.09114109388298
544401.0	35.57150212382546	32.40802703411682
552166.5	41.94679206390106	21.9737844789827
559244.0	23.91224777099953	13.674622750461278
563117.0	13.409460458240947	4.672971140043952
567661.5	20.437047569803514	9.155605027119526
575393.0	0.21625469134204736	0.9457252628589492
583117.5	82.16744366744366	29.517511341294952
590837.0	24.170532590384866	13.41245690614393
598549.5	0.11377789309807991	0.7590485126295741
606234.5	13.265857478465152	19.2991567785307
613887.0	103.15007196127175	71.16751545325727
621529.0	21.15325219212145	9.712373159181846
629169.0	0.4178557402801414	1.8489567824589543
636796.0	48.86001313197636	22.111509319494232
644410.5	80.85749934331494	58.25823715110868
652022.0	39.61335260875279	50.70362449694387
659628.5	37.60034192530247	18.834532400120636
667200.0	1.2277490383339966	4.903012113877693
674731.0	20.533430812175993	10.74993392336156
682245.0	68.74510326449034	30.8145362273186
689747.5	1.4704	5.744585856845267
697241.5	14.604166666666666	7.7624572476354095
704724.5	68.90572345546937	70.97663090243505
712177.5	0.29281098546042006	0.7439397952491211
719596.5	18.348717948717947	8.904978970909177
727003.0	40.03458057544239	21.19988110345165
734401.5	20.172978090343523	14.200813540795787
741793.5	599.3941813261164	1570.2945655938008
747704.5	94.49954873646209	104.65490177580777
751382.5	146.7828317373461	145.13271793070467
756514.5	12.305313351498638	6.620976491445388
763853.0	2.2104402344282406	5.691587349157271
771187.0	17.541535943254672	25.05123926540918
778509.0	20.659100232462738	35.62624670655443
785813.0	19.559835503769705	10.03823396781514
793106.0	7.726237827458511	10.278157213445072
800390.5	81.59356966199505	34.343955541265046
807659.0	362.0830692932911	1468.8940111270992
814905.0	2.5311765519148346	8.986602314170163
822133.5	456.7745016611296	413.9925576179023
829342.0	42.3242040873071	19.15525191157539
836527.5	1.2981331847311228	5.417341585861015
843683.5	12.132324081861508	6.258260590912901
850815.5	3.200280504908836	5.859792393969325
857945.0	18.051900687333426	20.54550287326479
865066.0	25.726978771263884	11.96122302186643
872168.0	7.794528275278522	32.45356401868923
879258.5	8.147108603667137	4.024203922185638
886340.5	25.559372349448687	13.146275854539676
893407.0	177.15965434197477	252.3008438823998
900464.5	0.36621315192743764	1.9674217390584379
907518.5	9.639109472490073	5.151367329734277
914568.0	29.452107279693486	13.052948029053976
921612.0	25.284902712682857	14.194566793647128
928641.5	16.93103448275862	13.586680651913332
934775.5	214.01009523809523	120.01235333240054
938284.0	121.0464063384267	69.44695426515322
942670.5	53.246502997430774	20.872220439356322
949675.5	46.674328954882924	21.88615669641507
956675.0	89.89306647605433	83.52129928276585
963667.5	1.2786838340486408	4.447049784775178
970647.0	17.49619744583154	9.445245155537972
977605.5	132.95523891767414	113.98682998191688
984551.0	0.8415670459455566	1.9767844588557775
991493.5	2.2218380870066263	3.236344669877025
998423.5	2.004770164787511	9.980843171466741
1005340.0	10.757339117859726	6.770304348322029
1012252.5	13.550795947901593	8.390824359370887
1019158.5	19.348015068096203	11.479562427232086
1026058.5	34.56059727457234	16.455788752699473
1032920.0	32.56542124542125	16.236286408443167
1039740.5	10.129988262910798	21.81260551584041
1046556.5	17.588908450704224	10.56237759325689
1053366.5	2.019400352733686	5.360285184617982
1060168.5	30.7025	18.24045681187515
1066965.0	26.311644339761518	12.11405511062741
1073757.5	36.17579505300353	13.15669024615293
1080546.5	1.5534924845269673	7.60103379197522
1087324.5	21.944756277695717	12.057567479814521
1094080.0	46.12475893784305	27.623488432635625
1100820.0	32.2239204629767	17.313691448087514
1107557.5	8.726692399049881	6.4468984791138135
1114293.0	163.7608017817372	263.63340613152155
1121024.5	36.596759809750296	17.48749340768167
1124634.5	1009.1382113821138	483.2235213073918
1127996.0	891.7812550152463	603.6005577243836
1134473.0	30.056373642719024	14.55914198026611
1141195.0	0.4915935128701086	1.9930693783191873
1147913.5	0.2708457415128052	1.3702032037385687
1154618.0	29.930972658000897	13.43533744442728
1161301.0	4.049752734901843	14.414529484958601
1167972.5	11.51664167916042	24.727486239246883
1174635.0	0.9876784372652141	1.9738713976638402
1181290.0	106.80195341848234	102.63351678591029
1187945.0	9.516153268219384	8.988622911671976
1194597.5	95.9621052631579	42.58197754954642
1201244.5	0.012944009632751354	0.11377174356030303
1207883.0	2.693049902005126	4.350572812073766
1214513.5	23.535757392878697	15.125515896676568
1221140.5	8.428463628131603	5.262961376539903
1227757.5	30.05901937046005	9.7765439260515
1234365.0	31.352050855153625	15.645981296809865
1240970.5	2.6929133858267718	16.10660183443229
1247570.5	0.14948453608247422	0.6359933712100824
1254162.5	67.9207650273224	30.747932239035528
1260746.5	13.056838905775075	11.545226253310135
1267323.0	36.109539023277044	105.46065519716029
1273891.0	105.16928234039311	718.2746128555583
1280445.0	48.953552330022916	154.358164948685
1286962.5	705.751001540832	405.08078005098935
1293446.5	1.2753936400123496	2.478465449602208
1299924.5	7.605896881753628	4.9510571563164865
1306401.0	149.356138996139	293.8824564752687
1310999.5	8.801249081557678	6.5273403413950035
1314236.5	9.326492537313433	4.69703099981463
1319346.5	15.376623376623376	7.913786378359006
1325814.0	2.909386114117829	5.39539174192787
1332281.0	88.34606463584352	54.450852286024876
1338743.0	33.260492488771874	56.26367849450206
1345199.5	368.2984820322181	385.0948385740926
1351651.0	25.996122227392586	17.18844179703204
1358098.0	10.28462850938421	4.724092154941751
1364542.0	49.586554882782174	37.93012394030632
