#Position (bp)	Coverage	Std
7920.0	35.20689437464486	24.89847432299019
23233.0	28.323662676675458	18.495137987252544
37327.5	18.391135651395313	10.850983559215168
50665.5	95.54866656621968	166.57211810160007
63701.5	1676.8627129238944	9029.763050754647
76465.5	2.4197172034564023	0.5390486513727124
89016.5	12.160523763336567	6.947019029161304
101377.5	38.204696356275306	21.554037167515126
113514.5	20.44012076484401	12.099705985599
125434.0	0.11674360050356693	0.38553362096101745
137300.5	8.795735319004908	7.376775840247446
148889.0	104.33013469495555	48.67803332899698
159968.0	17.416705250486157	12.21258135096774
170703.0	16.077124918002063	16.580049499946398
181289.5	162.65139973338412	272.558699577343
187010.5	12.176595744680851	4.227569091751419
192238.5	27.749579655317362	15.447051218303756
202103.5	79.36214999020952	39.945280273088024
212263.5	2.7789432020581835	7.714554291216791
222346.5	21.048508946322066	12.5531078581604
232301.5	29.350659898477158	16.688614313828936
242145.0	10.735285147910949	7.73006393121065
251881.0	21.63663725998962	11.783666670759851
261464.5	6.599559378934116	5.1075713342993
270978.0	0.14976303317535544	0.6949755736138917
280379.0	22.61158267970345	11.095776519967767
289584.0	6.308469735252115	4.47774532881276
298647.5	4.49678634751773	7.22116115591643
307521.5	43.04825767996332	22.897900490203
316214.0	15.616787899780626	9.380056077994677
324845.0	30.147657249157074	14.177442778387414
333443.0	25.03350785340314	15.96758642288161
342014.5	7.453673373888629	4.711953258426158
350518.5	15.017848699763594	10.596489003260348
358972.0	0.0615603172724044	0.33887116837839565
367379.5	56.00944072657744	24.201107302069286
373262.0	23.576979687959966	9.125720540869642
377439.0	44.57433931813597	15.58094303171392
384083.0	11.276797503300925	7.335741794130137
392367.5	58.01808691429959	102.2443109713272
400577.5	18.97592275727206	11.463134239381294
408756.0	27.921345565749235	14.178516720427329
416913.0	1.8714829831674653	4.2070594022845285
425047.5	166.87343173431734	659.9354703069458
433166.0	0.41001603552485505	1.8429453368164905
441240.0	55.94416117398333	20.181729391178397
449272.5	280.1278664007976	265.3497020102514
457292.5	130.69810379241517	106.45926790821406
465308.0	11.28097317529632	7.148823459555788
473322.5	12.333291739455952	45.83920639066061
481331.0	22.486817443458705	11.640669463369221
489307.0	0.6896464964146434	3.131616156381887
497252.0	104.46845485455232	53.62950482650412
505179.0	41.04789586755971	19.699864740522827
513089.5	11.361532625189682	6.5097394058455365
520987.0	45.85013313046786	20.64324103750479
528834.0	29.448956065069808	19.05682078266239
536627.0	52.33217637228436	28.876845743254265
544401.0	43.2544729051358	41.12826177762702
552166.5	51.52782787941252	25.885231702730525
559244.0	56.634287501955264	27.274961229837892
563117.0	27.2039911308204	9.935601957243037
567661.5	24.468459152016546	12.625886271327834
575393.0	0.49501747120486606	2.9212962511939025
583117.5	101.1030821030821	42.73104542299712
590837.0	40.598548658805235	21.18143910846746
598549.5	0.1538661131292164	0.7587920917520483
606234.5	34.264552336204645	47.35542781966281
613887.0	52.78660211958655	44.589173868467284
621529.0	23.084543907865463	11.38220139393854
629169.0	0.4775494174630187	0.7331472628466298
636796.0	103.88299409061064	44.64571265607275
644410.5	170.1933280798529	120.93690976680926
652022.0	90.52464187146799	122.43600520790795
659628.5	49.2088374539716	23.406655356802037
667200.0	0.9997347128266348	4.617782545624996
674731.0	27.9468297221853	15.424659207178077
682245.0	70.00226515656229	37.94716689051576
689747.5	2.7514666666666665	12.101751939285485
697241.5	13.777777777777779	8.367677625611172
704724.5	72.02380315592404	58.250262428715075
712177.5	0.23599892299407646	0.9170643382764936
719596.5	20.027800269905534	12.958175218496327
727003.0	42.73173037957585	23.600775898064867
734401.5	22.432512848255342	17.854993262944678
741793.5	1889.8178619756427	4749.611768736603
747704.5	155.93637184115522	180.21143506091616
751382.5	245.93331053351574	239.41552320110324
756514.5	16.03542234332425	8.611165997500704
763853.0	1.6848848303121167	5.196650770310387
771187.0	30.63715727731551	47.11852467572567
778509.0	30.98427457951593	47.447733700756366
785813.0	21.597669636737493	11.364657889159204
793106.0	8.895213276642435	14.566209584688343
800390.5	105.52445726848035	46.14307415109246
807659.0	334.31877669100425	1376.4557337980984
814905.0	3.616480022120835	12.802939098139557
822133.5	498.39728682170545	456.47470073229454
829342.0	66.91839288196859	21.983051495133143
836527.5	1.995263304541655	8.787719717438948
843683.5	17.14606111578357	8.356424414062815
850815.5	1.6431977559607294	2.8867594434160035
857945.0	20.15710478327956	23.120525597086626
865066.0	23.837480669197245	13.399426725830782
872168.0	5.176138767451699	23.480062924894128
879258.5	10.260930888575459	5.757683282727794
886340.5	5.333333333333333	3.762661219338326
893407.0	313.6374840628984	464.30970885536794
900464.5	0.1417233560090703	0.8146720052821725
907518.5	9.402155416903007	5.348861870766103
914568.0	26.473676741875977	13.71517417148898
921612.0	28.235903990910383	12.6989940968681
928641.5	23.92804217725848	17.484349554354115
934775.5	780.875619047619	439.20337278607803
938284.0	410.5116015846067	233.99130892880655
942670.5	76.76020553811018	32.38168476811163
949675.5	54.052398629354656	27.87863013627591
956675.0	47.0337383845604	30.58489865493535
963667.5	0.19985693848354794	0.9716290172011326
970647.0	31.700961400487873	14.04195995589899
977605.5	133.2921704087507	93.00302936734154
984551.0	0.6763646838542416	2.9220266860366646
991493.5	2.61869778161913	3.502190942848899
998423.5	3.76900838392599	14.848035273694281
1005340.0	1.0751988430947217	1.642749577684293
1012252.5	17.952098408104195	10.264892467344021
1019158.5	1.4263981454650825	1.603431917733741
1026058.5	43.28935923456074	17.368801576207815
1032920.0	24.487326007326008	17.063097726652803
1039740.5	9.78550469483568	22.60102515436344
1046556.5	25.803403755868544	14.27993417187389
1053366.5	3.051146384479718	9.873434806266953
1060168.5	37.129558823529415	24.349725206807957
1066965.0	30.511556013543352	15.670241069442556
1073757.5	61.870435806831566	25.621350899359843
1080546.5	2.3261125847332744	12.406585817520854
1087324.5	17.618463810930574	11.318557721378257
1094080.0	32.39845720219552	18.956962163768853
1100820.0	26.236830390265617	15.770346021004078
1107557.5	4.414043942992874	3.770549397016888
1114293.0	165.43355605048257	233.19797707262526
1121024.5	46.75089179548157	23.80881852332898
1124634.5	1356.9654471544716	661.6080112643027
1127996.0	1156.7514042689777	793.6456791103132
1134473.0	36.93589171500818	18.57913995505664
1141195.0	0.08153548579080494	0.4004906973834361
1147913.5	0.025759380583680762	0.15816096173002456
1154618.0	1.9309726580008966	5.334836557914062
1161301.0	4.444477746141166	16.476440773251767
1167972.5	18.47706146926537	51.518679746462745
1174635.0	4.488805409466567	15.738471148102008
1181290.0	133.22839969947407	129.4623906528019
1187945.0	10.5427498121713	8.957450130895683
1194597.5	104.55067669172932	43.611761192202664
1201244.5	0.27980132450331124	1.4100033945160055
1207883.0	7.250565355042967	7.7592681046394025
1214513.5	26.884882317441157	18.440663949653317
1221140.5	9.639148807727135	6.91254497242327
1227757.5	28.110320823244553	11.452548433315329
1234365.0	40.5675798395641	22.01635741774318
1240970.5	5.160054512416717	32.06570470977087
1247570.5	0.9827167980594299	4.857724088832773
1254162.5	80.51350941105039	35.95825431567111
1260746.5	59.931003039513676	48.114034692036626
1267323.0	40.239160200821544	124.49562810766409
1273891.0	89.2591802529331	602.3191766186984
1280445.0	77.11917494270435	184.5465870200494
1286962.5	2172.3084745762712	1264.6635127425197
1293446.5	1.5666872491509725	4.2886007422032835
1299924.5	5.485952454461254	3.8386129081155524
1306401.0	49.87274131274131	101.26762433004804
1310999.5	24.80088170462895	13.794372661334219
1314236.5	22.815298507462686	11.401882816873837
1319346.5	17.756029684601113	9.582075554039154
1325814.0	2.465749188186176	3.592296277699814
1332281.0	107.64852327199628	68.14083461170938
1338743.0	102.26374477311445	191.5788945061411
1345199.5	363.06164807930605	383.0560871767635
1351651.0	20.247401892353032	17.375768353888986
1358098.0	13.770901194353963	7.673437976554037
1364542.0	44.81571184598665	32.18939450284622
1370980.5	4.2183032939714105	17.82318550592515
1377416.0	12.088578088578089	7.340227740264145
1383849.5	53.15593905472637	115.36126672090913
1390277.0	28.401992838237582	15.838989214097703
1396691.5	79.60568217296284	31.123777242399907
1403096.0	46.188817741683586	19.159367633319707
1409495.0	1.3834245504300235	3.3753927174289746
1415884.0	178.2646091179696	105.69878485215872
1422266.5	520.8690065810091	286.43391771869534
1428647.5	1.6633228840125391	4.970950093049236
1435017.5	6.537893081761006	5.105999061407506
1441376.0	25.79314141890829	18.408855273843468
1447732.5	27.817967275015732	15.438029552070365
1454085.5	30.70724409448819	13.53497656263878
1460426.5	70.10723310170562	31.117111639187122
1466754.5	0.3002846299810247	1.8352873262496183
1473074.0	45.87252573238322	24.483468334661627
1479389.0	23.998416468725257	12.801387988878599
1485690.5	9.142970737913487	5.232674672088699
1491978.5	0.4042620865139949	0.9270462546549229
1497481.5	25.07185247986435	25.445559005095845
1500624.5	69.86288265306122	33.644875963085795
1504551.5	32.18755965637926	16.570341006803968
1510836.0	9.861053636797708	30.441057240835736
1517118.5	37.70630372492837	17.333737413554612
1523400.5	21.79958611907036	13.822140786840222
1529679.0	0.7998406374501992	3.5166762649114056
1535953.0	41.28343695201658	21.293984215017215
1542223.5	0.2898851308232291	0.8750056978572801
1548490.0	437.5682362330407	1018.0595547330422
1554753.5	9.427978281699138	52.90271015982896
1561014.5	23.957348242811502	11.803063175273138
1567274.5	6.357667731629393	6.7210151560932
1573533.5	42.0161393416427	22.942760210685446
1579786.5	100.09891165172856	77.96527141448912
1586031.5	34.25392502403076	16.790093545565014
1592273.0	32.828232655023236	17.791205661179482
1598509.5	11.962130937098845	7.9147414500282895
1604740.0	58.22106277091026	37.80016274754076
1610968.0	67.33691986510358	35.0558594370986
1617179.0	118.97659402744148	115.91532979027153
1623374.0	54.015334947538335	25.245065204734235
1629567.0	28.304958811177517	45.22131367471324
